Titel: 
Gebruikersnaam: 
Periode aangevraagd: 01/01/1800-18/12/2017
Datum: 18/12/2017
Referentie: Maaiveld (MV)


LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
B32E0173,001,32EL0035,167490,471400,754,,745,474,374,1979/07/10,1988/08/16
B32E0173,001,32EL0035,167490,471400,754,,825,474,374,1988/08/16,2017/07/11

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (MV),BIJZONDERHEID
B32E0173,001,1993/04/28 00:00:00,82,
B32E0173,001,1993/05/14 00:00:00,81,
B32E0173,001,1993/05/28 00:00:00,96,
B32E0173,001,1993/06/14 00:00:00,108,
B32E0173,001,1993/06/28 00:00:00,104,
B32E0173,001,1993/07/14 00:00:00,101,
B32E0173,001,1993/07/28 00:00:00,34,
B32E0173,001,1993/08/13 00:00:00,58,
B32E0173,001,1993/08/27 00:00:00,63,
B32E0173,001,1993/09/14 00:00:00,33,
B32E0173,001,1993/09/28 00:00:00,41,
B32E0173,001,1993/10/14 00:00:00,31,
B32E0173,001,1993/10/28 00:00:00,60,
B32E0173,001,1993/11/15 00:00:00,40,
B32E0173,001,1993/11/29 00:00:00,70,
B32E0173,001,1993/12/14 00:00:00,36,
B32E0173,001,1993/12/28 00:00:00,43,
B32E0173,001,1994/01/13 00:00:00,36,
B32E0173,001,1994/01/28 00:00:00,34,
B32E0173,001,1994/02/14 00:00:00,64,
B32E0173,001,1994/02/28 00:00:00,45,
B32E0173,001,1994/03/14 00:00:00,52,
B32E0173,001,1994/03/28 00:00:00,48,
B32E0173,001,1994/04/14 00:00:00,55,
B32E0173,001,1994/04/28 00:00:00,60,
B32E0173,001,1994/05/16 00:00:00,49,
B32E0173,001,1994/05/30 00:00:00,72,
B32E0173,001,1994/06/14 00:00:00,59,
B32E0173,001,1994/06/28 00:00:00,83,
B32E0173,001,1994/07/14 00:00:00,104,
B32E0173,001,1994/07/28 00:00:00,124,
B32E0173,001,1994/08/15 00:00:00,93,
B32E0173,001,1994/08/29 00:00:00,90,
B32E0173,001,1994/09/14 00:00:00,47,
B32E0173,001,1994/09/29 00:00:00,68,
B32E0173,001,1994/10/14 00:00:00,66,
B32E0173,001,1994/10/28 00:00:00,51,
B32E0173,001,1994/11/14 00:00:00,41,
B32E0173,001,1994/11/28 00:00:00,55,
B32E0173,001,1994/12/14 00:00:00,43,
B32E0173,001,1994/12/27 00:00:00,16,
B32E0173,001,1995/01/13 00:00:00,38,
B32E0173,001,1995/01/30 00:00:00,44,
B32E0173,001,1995/02/13 00:00:00,49,
B32E0173,001,1995/02/27 00:00:00,51,
B32E0173,001,1995/03/13 00:00:00,57,
B32E0173,001,1995/03/29 00:00:00,43,
B32E0173,001,1995/04/13 00:00:00,61,
B32E0173,001,1995/04/28 00:00:00,72,
B32E0173,001,1995/05/15 00:00:00,88,
B32E0173,001,1995/05/29 00:00:00,40,
B32E0173,001,1995/06/14 00:00:00,59,
B32E0173,001,1995/06/28 00:00:00,92,
B32E0173,001,1995/07/13 00:00:00,99,
B32E0173,001,1995/07/28 00:00:00,103,
B32E0173,001,1995/08/14 00:00:00,125,
B32E0173,001,1995/08/28 00:00:00,127,
B32E0173,001,1995/09/14 00:00:00,119,
B32E0173,001,1995/09/27 00:00:00,88,
B32E0173,001,1995/10/16 00:00:00,88,
B32E0173,001,1995/10/30 00:00:00,91,
B32E0173,001,1995/11/14 00:00:00,87,
B32E0173,001,1995/11/28 00:00:00,77,
B32E0173,001,1995/12/15 00:00:00,78,
B32E0173,001,1995/12/29 00:00:00,73,
B32E0173,001,1996/01/12 00:00:00,56,
B32E0173,001,1996/01/29 00:00:00,91,
B32E0173,001,1996/02/14 00:00:00,59,
B32E0173,001,1996/02/28 00:00:00,49,
B32E0173,001,1996/03/14 00:00:00,72,
B32E0173,001,1996/03/28 00:00:00,74,
B32E0173,001,1996/04/15 00:00:00,78,
B32E0173,001,1996/04/29 00:00:00,88,
B32E0173,001,1996/05/14 00:00:00,93,
B32E0173,001,1996/05/28 00:00:00,75,
B32E0173,001,1996/06/12 00:00:00,108,
B32E0173,001,1996/06/27 00:00:00,119,
B32E0173,001,1996/07/12 00:00:00,92,
B32E0173,001,1996/07/26 00:00:00,97,
B32E0173,001,1996/08/14 00:00:00,83,
B32E0173,001,1996/08/28 00:00:00,73,
B32E0173,001,1996/09/13 00:00:00,98,
B32E0173,001,1996/09/27 00:00:00,91,
B32E0173,001,1996/10/11 00:00:00,81,
B32E0173,001,1996/10/25 00:00:00,77,
B32E0173,001,1996/11/14 00:00:00,52,
B32E0173,001,1996/11/29 00:00:00,50,
B32E0173,001,1996/12/16 00:00:00,59,
B32E0173,001,1996/12/27 00:00:00,77,
B32E0173,001,1997/01/14 00:00:00,74,
B32E0173,001,1997/01/28 00:00:00,69,
B32E0173,001,1997/02/14 00:00:00,38,
B32E0173,001,1997/02/28 00:00:00,44,
B32E0173,001,1997/03/14 00:00:00,67,
B32E0173,001,1997/03/28 00:00:00,62,
B32E0173,001,1997/04/14 00:00:00,75,
B32E0173,001,1997/04/29 00:00:00,66,
B32E0173,001,1997/05/14 00:00:00,38,
B32E0173,001,1997/05/28 00:00:00,81,
B32E0173,001,1997/06/13 00:00:00,71,
B32E0173,001,1997/06/27 00:00:00,72,
B32E0173,001,1997/07/14 00:00:00,89,
B32E0173,001,1997/07/28 00:00:00,66,
B32E0173,001,1997/08/14 00:00:00,104,
B32E0173,001,1997/08/29 00:00:00,57,
B32E0173,001,1997/09/15 00:00:00,67,
B32E0173,001,1997/09/29 00:00:00,74,
B32E0173,001,1997/10/14 00:00:00,47,
B32E0173,001,1997/10/28 00:00:00,77,
B32E0173,001,1997/11/14 00:00:00,73,
B32E0173,001,1997/11/28 00:00:00,66,
B32E0173,001,1997/12/15 00:00:00,48,
B32E0173,001,1997/12/29 00:00:00,40,
B32E0173,001,1998/01/15 00:00:00,57,
B32E0173,001,1998/01/29 00:00:00,59,
B32E0173,001,1998/02/13 00:00:00,70,
B32E0173,001,1998/02/27 00:00:00,71,
B32E0173,001,1998/03/13 00:00:00,55,
B32E0173,001,1998/03/27 00:00:00,60,
B32E0173,001,1998/04/15 00:00:00,55,
B32E0173,001,1998/04/28 00:00:00,51,
B32E0173,001,1998/05/13 00:00:00,83,
B32E0173,001,1998/05/29 00:00:00,33,
B32E0173,001,1998/06/16 00:00:00,58,
