# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 350:         4.936       51.566      14.90  GILZE-RIJEN
# 
# YYYYMMDD = Date (YYYY=year MM=month DD=day); 
# RH       = Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm); 
# EV24     = Potential evapotranspiration (Makkink) (in 0.1 mm); 
# 
# STN,YYYYMMDD,   RH, EV24
# 
  350,20000930,   23,    8
  350,20001001,   63,    4
  350,20001002,    5,   10
  350,20001003,   -1,   15
  350,20001004,   -1,    7
  350,20001005,   37,   10
  350,20001006,  164,    9
  350,20001007,    0,   16
  350,20001008,   34,    4
  350,20001009,   16,   12
  350,20001010,   96,   11
  350,20001011,   73,    9
  350,20001012,    6,   13
  350,20001013,    0,   14
  350,20001014,    0,    9
  350,20001015,    2,    3
  350,20001016,   44,    3
  350,20001017,   28,   11
  350,20001018,    9,    4
  350,20001019,   76,   10
  350,20001020,    0,   12
  350,20001021,    0,    8
  350,20001022,    0,   12
  350,20001023,   47,   11
  350,20001024,   -1,    6
  350,20001025,    8,    3
  350,20001026,   41,    9
  350,20001027,   53,    1
  350,20001028,   89,    3
  350,20001029,   10,    7
  350,20001030,  114,    1
  350,20001031,    7,    3
  350,20001101,   48,    3
  350,20001102,   55,    4
  350,20001103,    1,    9
  350,20001104,    0,    8
  350,20001105,    0,    8
  350,20001106,   70,    4
  350,20001107,   21,    2
  350,20001108,   50,    1
  350,20001109,    4,    4
  350,20001110,    0,    6
  350,20001111,   -1,    4
  350,20001112,   78,    2
  350,20001113,    5,    5
  350,20001114,   -1,    5
  350,20001115,    7,    3
  350,20001116,   79,    3
  350,20001117,   57,    5
  350,20001118,   30,    6
  350,20001119,   33,    3
  350,20001120,   34,    2
  350,20001121,   30,    4
  350,20001122,    1,    3
  350,20001123,   41,    2
  350,20001124,    0,    6
  350,20001125,   98,    3
  350,20001126,    4,    3
  350,20001127,    9,    4
  350,20001128,   67,    3
  350,20001129,    0,    4
  350,20001130,    0,    6
  350,20001201,    9,    3
  350,20001202,   18,    2
  350,20001203,   39,    3
  350,20001204,    6,    2
  350,20001205,   -1,    4
  350,20001206,   35,    2
  350,20001207,   26,    2
  350,20001208,    3,    4
  350,20001209,    0,    3
  350,20001210,   62,    2
  350,20001211,   36,    5
  350,20001212,   64,    1
  350,20001213,   76,    2
  350,20001214,   17,    2
  350,20001215,   62,    3
  350,20001216,    0,    4
  350,20001217,    5,    1
  350,20001218,    4,    1
  350,20001219,    2,    2
  350,20001220,    0,    3
  350,20001221,    0,    4
  350,20001222,    0,    4
  350,20001223,    0,    4
  350,20001224,    6,    1
  350,20001225,   11,    1
  350,20001226,   -1,    1
  350,20001227,    7,    1
  350,20001228,    3,    3
  350,20001229,   14,    4
  350,20001230,   25,    2
  350,20001231,   -1,    3
  350,20010101,  107,    1
  350,20010102,    2,    3
  350,20010103,   36,    4
  350,20010104,   47,    2
  350,20010105,  158,    1
  350,20010106,   10,    2
  350,20010107,    0,    2
  350,20010108,    4,    3
  350,20010109,   -1,    2
  350,20010110,    6,    2
  350,20010111,    6,    2
  350,20010112,    0,    4
  350,20010113,    0,    6
  350,20010114,    0,    2
  350,20010115,    0,    5
  350,20010116,    0,    5
  350,20010117,    0,    4
  350,20010118,    2,    1
  350,20010119,   -1,    2
  350,20010120,   16,    2
  350,20010121,   82,    4
  350,20010122,   19,    2
  350,20010123,   16,    4
  350,20010124,   64,    4
  350,20010125,   14,    2
  350,20010126,    4,    2
  350,20010127,  168,    1
  350,20010128,    2,    6
  350,20010129,    1,    4
  350,20010130,    0,    3
  350,20010131,    0,    3
  350,20010201,    8,    2
  350,20010202,   36,    1
  350,20010203,   70,    1
  350,20010204,  158,    1
  350,20010205,   35,    3
  350,20010206,   65,    3
  350,20010207,   56,    8
  350,20010208,   56,    6
  350,20010209,    1,    8
  350,20010210,    8,    9
  350,20010211,    1,    5
  350,20010212,   74,    5
  350,20010213,    0,    9
  350,20010214,    0,    7
  350,20010215,    0,   11
  350,20010216,   49,    2
  350,20010217,    0,    4
  350,20010218,    0,    5
  350,20010219,    2,    5
  350,20010220,    0,    6
  350,20010221,   41,    2
  350,20010222,   78,    6
  350,20010223,   54,    9
  350,20010224,   33,   12
  350,20010225,   16,    9
  350,20010226,   42,    8
  350,20010227,   -1,    7
  350,20010228,    2,    7
  350,20010301,    5,    4
  350,20010302,    1,    6
  350,20010303,    0,    4
  350,20010304,   -1,    4
  350,20010305,    0,    4
  350,20010306,    0,   16
  350,20010307,   42,   10
  350,20010308,   26,    3
  350,20010309,    8,    3
  350,20010310,   60,    4
  350,20010311,   49,    5
  350,20010312,   24,   15
  350,20010313,   45,    4
  350,20010314,    0,   15
  350,20010315,   -1,   12
  350,20010316,    0,    4
  350,20010317,   -1,    4
  350,20010318,  179,    3
  350,20010319,   20,   10
  350,20010320,    0,   10
  350,20010321,   50,    2
  350,20010322,    0,    4
  350,20010323,  122,    4
  350,20010324,   20,   11
  350,20010325,   -1,    2
  350,20010326,    0,    9
  350,20010327,    0,   10
  350,20010328,   45,   11
  350,20010329,  140,    5
  350,20010330,   -1,   11
  350,20010331,   -1,   13
  350,20010401,   -1,   15
  350,20010402,   -1,   32
  350,20010403,   -1,   22
  350,20010404,   71,    9
  350,20010405,   60,   15
  350,20010406,   24,    9
  350,20010407,    1,   18
  350,20010408,   -1,   11
  350,20010409,   -1,    8
  350,20010410,   37,   17
  350,20010411,   -1,   11
  350,20010412,   -1,   14
  350,20010413,   -1,   16
  350,20010414,   70,   13
  350,20010415,   47,   13
  350,20010416,   73,   13
  350,20010417,   -1,   12
  350,20010418,   33,   22
  350,20010419,   38,   21
  350,20010420,   80,   15
  350,20010421,    0,   26
  350,20010422,    0,   25
  350,20010423,    0,   16
  350,20010424,   11,   18
  350,20010425,   67,   17
  350,20010426,   21,   19
  350,20010427,   73,   14
  350,20010428,   35,   19
  350,20010429,   -1,   27
  350,20010430,   40,   18
  350,20010501,   -1,   12
  350,20010502,    0,   33
  350,20010503,   22,   22
  350,20010504,   17,    7
  350,20010505,    0,   35
  350,20010506,    0,   29
  350,20010507,    0,   35
  350,20010508,    0,   32
  350,20010509,   -1,   38
  350,20010510,    0,   46
  350,20010511,    0,   47
  350,20010512,    0,   46
  350,20010513,    1,   44
  350,20010514,    6,   22
  350,20010515,   15,   32
  350,20010516,   70,   20
  350,20010517,   16,   30
  350,20010518,   15,   13
  350,20010519,    0,   37
  350,20010520,    0,   33
  350,20010521,    0,   44
  350,20010522,    0,   46
  350,20010523,    0,   48
  350,20010524,    0,   46
  350,20010525,    0,   49
  350,20010526,    0,   36
  350,20010527,   -1,   21
  350,20010528,   -1,   28
  350,20010529,    0,   48
  350,20010530,    0,   32
  350,20010531,    0,   29
  350,20010601,   42,   21
  350,20010602,  130,   13
  350,20010603,   18,   24
  350,20010604,    0,   17
  350,20010605,    0,   41
  350,20010606,    3,   31
  350,20010607,   24,   17
  350,20010608,    0,   38
  350,20010609,    0,   31
  350,20010610,    4,   22
  350,20010611,    1,   38
  350,20010612,    0,   26
  350,20010613,    0,   31
  350,20010614,    0,   45
  350,20010615,   -1,   34
  350,20010616,   52,   33
  350,20010617,  108,   16
  350,20010618,   -1,   12
  350,20010619,    0,   35
  350,20010620,    0,   43
  350,20010621,    0,   38
  350,20010622,   -1,   26
  350,20010623,    0,   32
  350,20010624,    0,   35
  350,20010625,    0,   52
  350,20010626,    0,   53
  350,20010627,    3,   24
  350,20010628,   -1,   37
  350,20010629,    0,   33
  350,20010630,   -1,   36
  350,20010701,    0,   42
  350,20010702,    0,   21
  350,20010703,    0,   53
  350,20010704,    0,   56
  350,20010705,   16,   51
  350,20010706,    8,   37
  350,20010707,   21,   31
  350,20010708,  125,    5
  350,20010709,   -1,   18
  350,20010710,   54,   26
  350,20010711,    7,   33
  350,20010712,   22,   27
  350,20010713,    0,   36
  350,20010714,   52,    9
  350,20010715,    2,   25
  350,20010716,    0,   39
  350,20010717,   37,   37
  350,20010718,   93,   20
  350,20010719,  194,   17
  350,20010720,   14,   23
  350,20010721,    9,   15
  350,20010722,   70,   35
  350,20010723,  198,   28
  350,20010724,    0,   49
  350,20010725,    0,   44
  350,20010726,    0,   46
  350,20010727,    0,   37
  350,20010728,    0,   43
  350,20010729,    0,   43
  350,20010730,    0,   41
  350,20010731,    0,   37
  350,20010801,    0,   40
  350,20010802,   11,   28
  350,20010803,   18,   20
  350,20010804,   52,   24
  350,20010805,   22,   28
  350,20010806,    5,   17
  350,20010807,   96,   20
  350,20010808,    7,   32
  350,20010809,   70,   21
  350,20010810,   -1,   29
  350,20010811,    0,   31
  350,20010812,    3,   15
  350,20010813,    0,   14
  350,20010814,    0,   43
  350,20010815,    0,   38
  350,20010816,    4,   25
  350,20010817,    0,   32
  350,20010818,   53,   35
  350,20010819,   -1,   26
  350,20010820,    0,   28
  350,20010821,    0,   32
  350,20010822,    0,   31
  350,20010823,    0,   32
  350,20010824,    0,   35
  350,20010825,    0,   39
  350,20010826,  118,   23
  350,20010827,   36,   32
  350,20010828,    0,   27
  350,20010829,    0,   32
  350,20010830,    7,   11
  350,20010831,   13,   20
  350,20010901,    1,   27
  350,20010902,    1,    6
  350,20010903,   97,    9
  350,20010904,  236,   17
  350,20010905,    2,   15
  350,20010906,   91,   17
  350,20010907,    6,   10
  350,20010908,   84,   20
  350,20010909,  170,   12
  350,20010910,   45,   14
  350,20010911,   11,   16
  350,20010912,   21,    9
  350,20010913,  132,   16
  350,20010914,    9,   16
  350,20010915,   36,   22
  350,20010916,   71,   12
  350,20010917,  155,   14
  350,20010918,   -1,   15
  350,20010919,  283,    2
  350,20010920,   68,    8
  350,20010921,   58,   19
  350,20010922,   -1,   16
  350,20010923,    2,    6
  350,20010924,   -1,    8
  350,20010925,    0,    9
  350,20010926,   32,   19
  350,20010927,   70,    9
  350,20010928,    0,   22
  350,20010929,   63,   13
  350,20010930,   10,   17
  350,20011001,  225,    4
  350,20011002,  124,    5
  350,20011003,    8,   14
  350,20011004,    0,   16
  350,20011005,    0,   18
  350,20011006,  163,   13
  350,20011007,   23,   14
  350,20011008,   -1,   12
  350,20011009,    6,   10
  350,20011010,    0,   17
  350,20011011,    0,    9
  350,20011012,    0,   17
  350,20011013,    0,   15
  350,20011014,   -1,   10
  350,20011015,   -1,   12
  350,20011016,    0,   15
  350,20011017,    0,   13
  350,20011018,   31,   10
  350,20011019,    0,    8
  350,20011020,    5,    9
  350,20011021,   20,    4
  350,20011022,    0,    9
  350,20011023,   82,    2
  350,20011024,   10,    5
  350,20011025,   -1,    8
  350,20011026,    1,    9
  350,20011027,   12,    8
  350,20011028,   40,    6
  350,20011029,    0,    8
  350,20011030,    0,   11
  350,20011031,   27,    8
  350,20011101,    1,    9
  350,20011102,    0,    8
  350,20011103,    0,    5
  350,20011104,   -1,    5
  350,20011105,   -1,    7
  350,20011106,   40,    3
  350,20011107,   28,    4
  350,20011108,  152,    4
  350,20011109,    7,    7
  350,20011110,    0,    8
  350,20011111,    0,    4
  350,20011112,   65,    2
  350,20011113,   13,    4
  350,20011114,    0,    7
  350,20011115,    0,    5
  350,20011116,    2,    2
  350,20011117,   -1,    2
  350,20011118,    0,    3
  350,20011119,    1,    2
  350,20011120,   -1,    1
  350,20011121,    2,    4
  350,20011122,  144,    2
  350,20011123,   24,    3
  350,20011124,   11,    1
  350,20011125,   64,    3
  350,20011126,   18,    3
  350,20011127,   23,    5
  350,20011128,    3,    4
  350,20011129,  163,    1
  350,20011130,   81,    1
  350,20011201,   15,    2
  350,20011202,   20,    1
  350,20011203,    9,    1
  350,20011204,   28,    2
  350,20011205,   11,    2
  350,20011206,   -1,    4
  350,20011207,    0,    4
  350,20011208,    0,    4
  350,20011209,    0,    5
  350,20011210,    0,    3
  350,20011211,   -1,    1
  350,20011212,   -1,    1
  350,20011213,    0,    2
  350,20011214,    0,    3
  350,20011215,   -1,    2
  350,20011216,    0,    4
  350,20011217,    3,    1
  350,20011218,   -1,    1
  350,20011219,   19,    1
  350,20011220,    1,    4
  350,20011221,  208,    0
  350,20011222,   30,    1
  350,20011223,    0,    5
  350,20011224,   40,    0
  350,20011225,   80,    2
  350,20011226,   81,    1
  350,20011227,   62,    1
  350,20011228,   18,    3
  350,20011229,   28,    1
  350,20011230,   13,    2
  350,20011231,    1,    3
  350,20020101,    0,    1
  350,20020102,    0,    4
  350,20020103,    0,    6
  350,20020104,    0,    4
  350,20020105,    0,    4
  350,20020106,    0,    1
  350,20020107,    0,    2
  350,20020108,    0,    1
  350,20020109,    0,    4
  350,20020110,    0,    3
  350,20020111,    5,    1
  350,20020112,    8,    2
  350,20020113,    0,    5
  350,20020114,   -1,    1
  350,20020115,   81,    1
  350,20020116,    0,    5
  350,20020117,   21,    2
  350,20020118,    7,    2
  350,20020119,   16,    4
  350,20020120,   77,    1
  350,20020121,   28,    1
  350,20020122,   11,    2
  350,20020123,   20,    1
  350,20020124,   55,    2
  350,20020125,   13,    5
  350,20020126,  212,    2
  350,20020127,  166,    4
  350,20020128,   24,    6
  350,20020129,   -1,    6
  350,20020130,    0,    5
  350,20020131,   24,    9
  350,20020201,   -1,    3
  350,20020202,    0,   10
  350,20020203,    0,    6
  350,20020204,   64,    4
  350,20020205,  150,    2
  350,20020206,   10,    5
  350,20020207,   68,    4
  350,20020208,    2,    5
  350,20020209,   13,    3
  350,20020210,   53,    4
  350,20020211,  107,    2
  350,20020212,    9,    8
  350,20020213,    7,    5
  350,20020214,    0,   11
  350,20020215,    0,   11
  350,20020216,    0,   11
  350,20020217,    0,    9
  350,20020218,    7,    5
  350,20020219,   80,    6
  350,20020220,  196,    7
  350,20020221,   -1,   11
  350,20020222,  140,    3
  350,20020223,   62,    4
  350,20020224,   71,    8
  350,20020225,  129,    2
  350,20020226,   99,   10
  350,20020227,   47,   11
  350,20020228,   11,    7
  350,20020301,   51,    8
  350,20020302,    0,   14
  350,20020303,    0,   11
  350,20020304,    0,    6
  350,20020305,    0,    6
  350,20020306,   22,    3
  350,20020307,   -1,   15
  350,20020308,    0,   16
  350,20020309,   30,   11
  350,20020310,    0,   18
  350,20020311,    0,   18
  350,20020312,   36,    6
  350,20020313,   35,    2
  350,20020314,   19,    7
  350,20020315,    0,    9
  350,20020316,    0,   20
  350,20020317,   10,    7
  350,20020318,  121,    8
  350,20020319,    5,    9
  350,20020320,  104,   12
  350,20020321,   27,    7
  350,20020322,    5,   10
  350,20020323,    0,   14
  350,20020324,    0,   15
  350,20020325,    0,   17
  350,20020326,    0,   10
  350,20020327,    0,   22
  350,20020328,    0,   24
  350,20020329,    0,   25
  350,20020330,    0,   13
  350,20020331,    5,   17
  350,20020401,    0,   22
  350,20020402,    0,   27
  350,20020403,    0,   30
  350,20020404,    0,   28
  350,20020405,    0,   28
  350,20020406,    0,   26
  350,20020407,    0,   26
  350,20020408,    0,   27
  350,20020409,   -1,   18
  350,20020410,    0,   23
  350,20020411,    0,   21
  350,20020412,    0,   21
  350,20020413,    0,   10
  350,20020414,    3,   17
  350,20020415,   30,    4
  350,20020416,   56,    6
  350,20020417,    0,   13
  350,20020418,    4,   12
  350,20020419,    3,   22
  350,20020420,    0,   14
  350,20020421,    0,   31
  350,20020422,    0,   28
  350,20020423,    0,   31
  350,20020424,    0,   32
  350,20020425,    0,   12
  350,20020426,   74,    8
  350,20020427,   14,   22
  350,20020428,   56,   11
  350,20020429,   78,   21
  350,20020430,   -1,   13
  350,20020501,   55,   26
  350,20020502,   46,   15
  350,20020503,    0,   26
  350,20020504,    3,    5
  350,20020505,   65,    5
  350,20020506,   40,   13
  350,20020507,    0,   35
  350,20020508,    0,   31
  350,20020509,    0,   24
  350,20020510,    0,   10
  350,20020511,    1,    6
  350,20020512,    7,   10
  350,20020513,    1,   38
  350,20020514,    8,   21
  350,20020515,    0,   35
  350,20020516,    0,   43
  350,20020517,    0,   43
  350,20020518,    7,   17
  350,20020519,    0,   23
  350,20020520,    0,   31
  350,20020521,    0,   39
  350,20020522,   37,    8
  350,20020523,    0,   33
  350,20020524,   15,   15
  350,20020525,    9,   27
  350,20020526,  101,   22
  350,20020527,   -1,   32
  350,20020528,    6,   35
  350,20020529,   57,   27
  350,20020530,    0,   33
  350,20020531,    0,   37
  350,20020601,    0,   47
  350,20020602,    0,   45
  350,20020603,    9,   27
  350,20020604,    1,   40
  350,20020605,   51,   14
  350,20020606,    0,   25
  350,20020607,    0,   20
  350,20020608,    0,   34
  350,20020609,   28,   34
  350,20020610,   23,   19
  350,20020611,   65,   24
  350,20020612,   82,   19
  350,20020613,   13,    8
  350,20020614,  101,   24
  350,20020615,    6,   31
  350,20020616,    4,   26
  350,20020617,    0,   55
  350,20020618,   20,   41
  350,20020619,   -1,   37
  350,20020620,  197,   12
  350,20020621,   -1,   30
  350,20020622,    4,   29
  350,20020623,    1,   36
  350,20020624,    0,   45
  350,20020625,    0,   40
  350,20020626,    0,   46
  350,20020627,    0,   33
  350,20020628,    3,   24
  350,20020629,    0,   32
  350,20020630,   -1,   24
  350,20020701,  118,    7
  350,20020702,   72,   19
  350,20020703,  231,   10
  350,20020704,    2,   38
  350,20020705,   -1,   22
  350,20020706,   -1,   17
  350,20020707,    0,   22
  350,20020708,    0,   40
  350,20020709,   65,   26
  350,20020710,   42,   12
  350,20020711,   13,   34
  350,20020712,    0,   28
  350,20020713,    1,   26
  350,20020714,    0,   22
  350,20020715,    0,   33
  350,20020716,    0,   42
  350,20020717,    0,   40
  350,20020718,    0,   38
  350,20020719,    0,   22
  350,20020720,  120,   36
  350,20020721,   71,   27
  350,20020722,    0,   29
  350,20020723,   12,   18
  350,20020724,   28,   27
  350,20020725,    3,   31
  350,20020726,    4,   31
  350,20020727,    0,   46
  350,20020728,    0,   48
  350,20020729,    0,   46
  350,20020730,  169,   46
  350,20020731,    0,   16
  350,20020801,  181,   18
  350,20020802,    0,   39
  350,20020803,   44,   15
  350,20020804,   -1,   29
  350,20020805,   13,   18
  350,20020806,   35,   17
  350,20020807,    0,   29
  350,20020808,    0,   34
  350,20020809,   51,   26
  350,20020810,    9,   23
  350,20020811,    0,   31
  350,20020812,   -1,   26
  350,20020813,    0,   37
  350,20020814,    0,   35
  350,20020815,    0,   39
  350,20020816,    0,   41
  350,20020817,    0,   42
  350,20020818,    0,   39
  350,20020819,   16,   25
  350,20020820,  294,    9
  350,20020821,   17,    9
  350,20020822,    1,   14
  350,20020823,   23,   13
  350,20020824,   58,    4
  350,20020825,    0,   26
  350,20020826,    0,   22
  350,20020827,    0,   17
  350,20020828,    0,   25
  350,20020829,    0,   24
  350,20020830,    0,   17
  350,20020831,    2,   14
  350,20020901,    0,   24
  350,20020902,    0,   30
  350,20020903,    0,   27
  350,20020904,    0,   26
  350,20020905,    1,   23
  350,20020906,   10,   18
  350,20020907,   40,   20
  350,20020908,  108,   22
  350,20020909,   -1,   20
  350,20020910,   -1,   11
  350,20020911,   43,    8
  350,20020912,    0,   27
  350,20020913,    0,   28
  350,20020914,    0,   13
  350,20020915,    0,   26
  350,20020916,   -1,   16
  350,20020917,   -1,   10
  350,20020918,    0,   11
  350,20020919,    0,    9
  350,20020920,    0,   12
  350,20020921,    0,    8
  350,20020922,   26,   17
  350,20020923,   -1,   21
  350,20020924,    0,   23
  350,20020925,   21,   11
  350,20020926,   44,   11
  350,20020927,    2,   13
  350,20020928,   -1,   14
  350,20020929,    0,   19
  350,20020930,    0,   20
  350,20021001,    0,   16
  350,20021002,   -1,   14
  350,20021003,   28,    5
  350,20021004,   -1,   15
  350,20021005,   32,    4
  350,20021006,   50,   15
  350,20021007,   51,    7
  350,20021008,    0,   16
  350,20021009,    0,   17
  350,20021010,    0,   15
  350,20021011,    0,   13
  350,20021012,    9,    5
  350,20021013,   13,    6
  350,20021014,   46,    2
  350,20021015,    1,    3
  350,20021016,   43,    4
  350,20021017,    2,   10
  350,20021018,   28,    7
  350,20021019,   27,   11
  350,20021020,   -1,    9
  350,20021021,   21,    3
  350,20021022,   33,    6
  350,20021023,  141,    7
  350,20021024,    0,   13
  350,20021025,   33,    3
  350,20021026,    9,    8
  350,20021027,   76,    7
  350,20021028,    2,   12
  350,20021029,   21,    3
  350,20021030,    9,    7
  350,20021031,    0,    8
  350,20021101,   51,    4
  350,20021102,   58,    8
  350,20021103,   98,    6
  350,20021104,   48,    7
  350,20021105,   -1,    3
  350,20021106,  168,    8
  350,20021107,   60,    4
  350,20021108,  215,    3
  350,20021109,   40,    6
  350,20021110,   87,    3
  350,20021111,   10,    7
  350,20021112,   49,    3
  350,20021113,   36,    3
  350,20021114,    3,    6
  350,20021115,    0,    5
  350,20021116,    0,    2
  350,20021117,    1,    5
  350,20021118,    0,    2
  350,20021119,   -1,    1
  350,20021120,    0,    5
  350,20021121,   17,    2
  350,20021122,    0,    4
  350,20021123,   21,    5
  350,20021124,    0,    7
  350,20021125,   52,    1
  350,20021126,    0,    3
  350,20021127,    0,    5
  350,20021128,   49,    1
  350,20021129,    6,    2
  350,20021130,    0,    1
  350,20021201,   79,    2
  350,20021202,    7,    2
  350,20021203,    0,    3
  350,20021204,    0,    1
  350,20021205,    1,    3
  350,20021206,   -1,    0
  350,20021207,    2,    0
  350,20021208,    0,    2
  350,20021209,    0,    3
  350,20021210,    0,    2
  350,20021211,    0,    3
  350,20021212,   -1,    1
  350,20021213,    1,    1
  350,20021214,    0,    2
  350,20021215,   61,    2
  350,20021216,   65,    0
  350,20021217,   -1,    1
  350,20021218,    0,    4
  350,20021219,    0,    3
  350,20021220,    0,    2
  350,20021221,    2,    1
  350,20021222,  246,    0
  350,20021223,    7,    1
  350,20021224,   33,    2
  350,20021225,    1,    2
  350,20021226,  108,    2
  350,20021227,   71,    1
  350,20021228,   38,    1
  350,20021229,  295,    1
  350,20021230,  168,    1
  350,20021231,    0,    1
  350,20030101,   90,    1
  350,20030102,  148,    1
  350,20030103,   90,    1
  350,20030104,    0,    2
  350,20030105,    3,    1
  350,20030106,    5,    3
  350,20030107,    0,    2
  350,20030108,    0,    4
  350,20030109,    0,    3
  350,20030110,    2,    2
  350,20030111,    0,    5
  350,20030112,    0,    2
  350,20030113,   14,    1
  350,20030114,   -1,    2
  350,20030115,   28,    3
  350,20030116,    0,    5
  350,20030117,   -1,    2
  350,20030118,    1,    1
  350,20030119,   15,    2
  350,20030120,   27,    2
  350,20030121,   10,    5
  350,20030122,   22,    4
  350,20030123,   15,    1
  350,20030124,    0,    6
  350,20030125,   22,    4
  350,20030126,   35,    2
  350,20030127,   -1,    2
  350,20030128,   77,    3
  350,20030129,   83,    3
  350,20030130,   37,    4
  350,20030131,   -1,    5
  350,20030201,   16,    2
  350,20030202,   31,    2
  350,20030203,   18,    3
  350,20030204,   35,    4
  350,20030205,    9,    7
  350,20030206,    0,    7
  350,20030207,    6,    2
  350,20030208,    3,    2
  350,20030209,    1,    2
  350,20030210,    0,    8
  350,20030211,   -1,    3
  350,20030212,   -1,    2
  350,20030213,    0,    8
  350,20030214,    0,    8
  350,20030215,    0,    6
  350,20030216,    0,    9
  350,20030217,    0,    9
  350,20030218,    0,   10
  350,20030219,    0,   10
  350,20030220,    0,   11
  350,20030221,    0,   11
  350,20030222,    0,   12
  350,20030223,    0,   12
  350,20030224,    0,   12
  350,20030225,    0,   14
  350,20030226,    1,   10
  350,20030227,    0,   12
  350,20030228,   45,   13
  350,20030301,    2,   13
  350,20030302,   19,    6
  350,20030303,    0,   11
  350,20030304,    5,   10
  350,20030305,    2,    8
  350,20030306,   17,    4
  350,20030307,   22,   11
  350,20030308,   13,   10
  350,20030309,    0,   13
  350,20030310,    0,   12
  350,20030311,  105,    2
  350,20030312,    2,    9
  350,20030313,    0,   15
  350,20030314,    0,   19
  350,20030315,    0,   19
  350,20030316,    0,   20
  350,20030317,    0,   18
  350,20030318,    0,   18
  350,20030319,    0,   20
  350,20030320,    0,   14
  350,20030321,    0,   20
  350,20030322,    0,   22
  350,20030323,    0,   23
  350,20030324,    0,   21
  350,20030325,    0,   19
  350,20030326,    0,   23
  350,20030327,    0,   23
  350,20030328,    0,   24
  350,20030329,   -1,   13
  350,20030330,    0,   20
  350,20030331,    0,   22
  350,20030401,  142,   12
  350,20030402,   57,   16
  350,20030403,   -1,   15
  350,20030404,    0,   10
  350,20030405,    2,   20
  350,20030406,    0,   14
  350,20030407,    0,   24
  350,20030408,    0,   23
  350,20030409,    0,   17
  350,20030410,    1,   11
  350,20030411,   -1,   16
  350,20030412,    0,   26
  350,20030413,    0,   31
  350,20030414,    0,   35
  350,20030415,    0,   38
  350,20030416,    0,   37
  350,20030417,    0,   37
  350,20030418,    0,   34
  350,20030419,    0,   12
  350,20030420,   -1,   29
  350,20030421,    1,   35
  350,20030422,    0,   26
  350,20030423,    0,   32
  350,20030424,    5,   29
  350,20030425,   13,   18
  350,20030426,  200,    6
  350,20030427,   15,   19
  350,20030428,    7,   24
  350,20030429,   18,   27
  350,20030430,   29,    9
  350,20030501,   13,   25
  350,20030502,   97,   19
  350,20030503,   18,   33
  350,20030504,    0,   44
  350,20030505,   62,    7
  350,20030506,   48,   18
  350,20030507,    0,   37
  350,20030508,   -1,   34
  350,20030509,   -1,   15
  350,20030510,    0,   36
  350,20030511,   56,   32
  350,20030512,  101,   16
  350,20030513,   23,   27
  350,20030514,   15,   21
  350,20030515,   20,   17
  350,20030516,    0,   35
  350,20030517,   38,   19
  350,20030518,   26,   25
  350,20030519,  156,   11
  350,20030520,   62,   23
  350,20030521,   80,   18
  350,20030522,   28,    8
  350,20030523,   77,    7
  350,20030524,   38,    9
  350,20030525,   -1,   14
  350,20030526,    0,   34
  350,20030527,    0,   35
  350,20030528,    0,   42
  350,20030529,    0,   48
  350,20030530,    0,   46
  350,20030531,    0,   44
  350,20030601,    0,   47
  350,20030602,    1,   29
  350,20030603,   -1,   30
  350,20030604,    0,   40
  350,20030605,    3,   32
  350,20030606,    0,   44
  350,20030607,    0,   45
  350,20030608,  198,   23
  350,20030609,    0,   41
  350,20030610,   14,   26
  350,20030611,    0,   41
  350,20030612,    5,   38
  350,20030613,    0,   48
  350,20030614,    3,   26
  350,20030615,    0,   47
  350,20030616,    0,   48
  350,20030617,   -1,   36
  350,20030618,   -1,   38
  350,20030619,   -1,   13
  350,20030620,    0,   41
  350,20030621,    0,   41
  350,20030622,    0,   33
  350,20030623,   18,   37
  350,20030624,    0,   48
  350,20030625,    0,   47
  350,20030626,    0,   44
  350,20030627,    0,   43
  350,20030628,    0,   34
  350,20030629,    0,   42
  350,20030630,   56,   10
  350,20030701,  117,   27
  350,20030702,  152,   27
  350,20030703,  169,   19
  350,20030704,   47,   13
  350,20030705,   -1,   14
  350,20030706,    0,   18
  350,20030707,    0,   37
  350,20030708,    0,   34
  350,20030709,   -1,   34
  350,20030710,    0,   51
  350,20030711,    0,   36
  350,20030712,    0,   30
  350,20030713,    0,   51
  350,20030714,    0,   52
  350,20030715,    0,   55
  350,20030716,   14,   46
  350,20030717,    3,   12
  350,20030718,    0,   29
  350,20030719,    0,   54
  350,20030720,   -1,   38
  350,20030721,    0,   40
  350,20030722,   12,   39
  350,20030723,   -1,   41
  350,20030724,   47,   23
  350,20030725,   14,   30
